x,y
0.0,-0.8663489692058206
0.10101010101010101,0.9564580693673144
0.20202020202020202,-0.40300000520722046
0.30303030303030304,1.0623799758887706
0.40404040404040403,1.3117041850346425
0.5050505050505051,0.3167915471718561
0.6060606060606061,-0.30916591703553176
0.7070707070707071,0.8754814561874955
0.8080808080808081,0.6521270507346282
0.9090909090909091,0.8152280344610641
1.0101010101010102,1.3322327613294545
1.1111111111111112,0.48132521396628336
1.2121212121212122,2.064321788549077
1.3131313131313131,1.3915014529024057
1.4141414141414141,1.8724099739678834
1.5151515151515151,1.7492549016968733
1.6161616161616161,1.55010487662314
1.7171717171717171,1.9442722674861845
1.8181818181818181,1.0130182541641273
1.9191919191919191,2.4141263108995696
2.0202020202020203,2.274208019261609
2.121212121212121,2.0978090807714023
2.2222222222222223,1.615108676511527
2.323232323232323,1.9753847060259533
2.4242424242424243,2.0704776683642034
2.525252525252525,3.013773620491416
2.6262626262626263,2.099275475247661
2.727272727272727,2.689639443094245
2.8282828282828283,2.587890704706668
2.929292929292929,3.8219785032921125
3.0303030303030303,3.040421158821238
3.131313131313131,3.288025517851475
3.2323232323232323,4.014091200600509
3.3333333333333335,2.853509943971253
3.4343434343434343,2.4573079623149203
3.5353535353535355,4.228777619572976
3.6363636363636362,3.434911099974551
3.7373737373737375,3.084544497073203
3.8383838383838382,3.870309669830829
3.9393939393939394,4.491603969511446
4.040404040404041,3.188560247336069
4.141414141414141,3.4816468400985405
4.242424242424242,4.5332664650409855
4.343434343434343,4.550908001463371
4.444444444444445,4.696205543596388
4.545454545454545,5.3931736080483645
4.646464646464646,5.459466750055866
4.747474747474747,5.1353782774772405
4.848484848484849,5.7878916376132645
4.94949494949495,5.551821354600879
5.05050505050505,4.643852085014576
5.151515151515151,5.4014296888621285
5.252525252525253,5.446687660411295
5.353535353535354,4.949726383211632
5.454545454545454,5.230263878435195
5.555555555555555,5.469266981729705
5.656565656565657,5.0121118473174615
5.757575757575758,5.482589149159423
5.858585858585858,6.379185230496558
5.959595959595959,5.430673428464882
6.0606060606060606,5.142190354525018
6.161616161616162,6.470804888902351
6.262626262626262,5.480698806540006
6.363636363636363,5.368518515857997
6.4646464646464645,5.794767302898748
6.565656565656566,7.109871883228278
6.666666666666667,5.8661895190980875
6.767676767676767,5.828635111916386
6.8686868686868685,6.101438544960029
6.96969696969697,7.644162914794505
7.070707070707071,8.02842515639923
7.171717171717171,7.734083702065247
7.2727272727272725,6.55927174132008
7.373737373737374,7.089942230338149
7.474747474747475,7.480062486055321
7.575757575757575,7.755803884762123
7.6767676767676765,7.643437691069938
7.777777777777778,8.09158782300263
7.878787878787879,8.323291249793515
7.979797979797979,8.41477514076253
8.080808080808081,9.065926486717103
8.181818181818182,7.84624766904029
8.282828282828282,7.815876321072384
8.383838383838384,8.880916216835793
8.484848484848484,9.011875094779457
8.585858585858587,8.778864926442138
8.686868686868687,8.771569533484778
8.787878787878787,8.15718338297293
8.88888888888889,9.445580047924569
8.98989898989899,9.556483025555261
9.09090909090909,9.035881986008205
9.191919191919192,9.399919334980357
9.292929292929292,8.457308140927775
9.393939393939394,9.883288354213423
9.494949494949495,9.163147262732641
9.595959595959595,10.399766997907177
9.696969696969697,9.80958539303429
9.797979797979798,9.852137562239886
9.8989898989899,9.44427787998358
10.0,10.269883628413188
